ATM_ID,Date,Total_Cash,Withdrawal_Amount,Deposit_Amount,Transaction_Count,Day_of_Week,Remaining_Cash,Cash_Out
ATM_24,2024-05-19,208392,40327,15446,74,Sunday,183511,0
ATM_13,2024-11-30,99339,32534,1330,139,Saturday,68135,0
ATM_7,2024-02-07,186374,31049,11371,132,Wednesday,166696,0
ATM_36,2024-05-01,244118,7952,1722,140,Wednesday,237888,0
ATM_45,2024-03-05,161169,26128,18679,110,Tuesday,153720,0
ATM_20,2024-05-25,144151,28018,16903,123,Saturday,133036,0
ATM_1,2024-10-28,265880,657,17711,176,Monday,282934,0
ATM_8,2024-05-04,71241,43961,18909,125,Saturday,46189,0
ATM_46,2024-11-07,83434,23812,3802,171,Thursday,63424,0
ATM_16,2024-07-09,237803,18916,19618,90,Tuesday,238505,0
ATM_14,2024-09-19,91892,1478,4994,38,Thursday,95408,0
ATM_12,2024-12-26,80798,34762,1745,29,Thursday,47781,0
ATM_23,2024-10-22,186210,19875,7761,104,Tuesday,174096,0
ATM_15,2024-06-30,164141,11940,4489,131,Sunday,156690,0
ATM_28,2024-06-07,152156,25669,16868,153,Friday,143355,0
ATM_34,2024-12-18,250748,34659,1449,98,Wednesday,217538,0
ATM_2,2024-11-03,229973,34452,17053,171,Sunday,212574,0
ATM_32,2024-10-13,63533,15500,13803,32,Sunday,61836,0
ATM_23,2024-06-10,158672,36326,9617,180,Monday,131963,0
ATM_22,2024-09-19,214457,35816,9272,45,Thursday,187913,0
ATM_25,2024-08-04,161354,44327,18727,20,Sunday,135754,0
ATM_22,2024-06-29,260552,31763,17961,11,Saturday,246750,0
ATM_22,2024-03-31,147509,41142,4746,95,Sunday,111113,0
ATM_49,2024-01-17,99944,32119,12744,184,Wednesday,80569,0
ATM_42,2024-05-04,108594,18397,4636,89,Saturday,94833,0
ATM_6,2024-09-16,258793,37687,17039,150,Monday,238145,0
ATM_15,2024-12-20,249052,45414,18317,179,Friday,221955,0
ATM_43,2024-08-01,191586,29966,16595,196,Thursday,178215,0
ATM_37,2024-08-26,201689,36193,4990,183,Monday,170486,0
ATM_33,2024-06-28,182422,27843,6742,11,Friday,161321,0
ATM_8,2024-06-20,142942,737,19743,24,Thursday,161948,0
ATM_44,2024-05-22,97318,561,14959,120,Wednesday,111716,0
ATM_44,2024-11-12,134195,12937,19557,103,Tuesday,140815,0
ATM_5,2024-08-31,138170,12021,16487,31,Saturday,142636,0
ATM_39,2024-08-19,232430,13987,17095,150,Monday,235538,0
ATM_4,2024-06-20,281293,42308,12610,135,Thursday,251595,0
ATM_6,2024-10-03,242250,35681,12559,174,Thursday,219128,0
ATM_45,2024-03-17,125805,19356,9280,34,Sunday,115729,0
ATM_32,2024-10-29,108465,8546,2091,178,Tuesday,102010,0
ATM_30,2024-11-26,50608,32586,6548,73,Tuesday,24570,0
ATM_47,2024-02-18,271952,43985,19436,24,Sunday,247403,0
ATM_35,2024-09-04,165471,24960,14145,161,Wednesday,154656,0
ATM_40,2024-10-09,257729,38947,5973,67,Wednesday,224755,0
ATM_16,2024-10-13,229722,43151,6190,114,Sunday,192761,0
ATM_13,2024-02-01,220906,31303,9494,34,Thursday,199097,0
ATM_50,2024-06-06,281765,10571,7097,138,Thursday,278291,0
ATM_42,2024-01-18,181239,796,2334,175,Thursday,182777,0
ATM_30,2024-03-03,229410,17372,137,143,Sunday,212175,0
ATM_19,2024-05-07,169467,10914,10223,147,Tuesday,168776,0
ATM_17,2024-01-16,180885,9368,18907,109,Tuesday,190424,0
ATM_19,2024-06-11,220615,48049,17080,133,Tuesday,189646,0
ATM_28,2024-09-07,184328,48484,2344,64,Saturday,138188,0
ATM_26,2024-05-16,183551,961,5387,55,Thursday,187977,0
ATM_37,2024-11-13,139511,22819,7070,104,Wednesday,123762,0
ATM_26,2024-10-21,242550,49017,8740,108,Monday,202273,0
ATM_23,2024-06-27,91939,34724,13653,11,Thursday,70868,0
ATM_9,2024-08-16,208082,10101,1625,35,Friday,199606,0
ATM_12,2024-06-28,151120,49465,4609,176,Friday,106264,0
ATM_1,2024-03-12,58982,32773,12257,187,Tuesday,38466,0
ATM_1,2024-11-13,161333,36998,16016,132,Wednesday,140351,0
ATM_47,2024-03-23,100626,46727,4915,180,Saturday,58814,0
ATM_34,2024-05-15,107277,38178,88,139,Wednesday,69187,0
ATM_32,2024-08-05,290754,45904,19216,35,Monday,264066,0
ATM_48,2024-04-18,152305,13505,14105,51,Thursday,152905,0
ATM_25,2024-04-28,126176,44138,17181,28,Sunday,99219,0
ATM_40,2024-01-18,286847,44695,12702,143,Thursday,254854,0
ATM_45,2024-11-27,160170,43140,9208,102,Wednesday,126238,0
ATM_1,2024-06-02,176260,19748,1091,95,Sunday,157603,0
ATM_16,2024-01-11,254348,40180,3716,87,Thursday,217884,0
ATM_39,2024-05-17,75702,13287,16675,52,Friday,79090,0
ATM_5,2024-03-02,240166,31211,7431,50,Saturday,216386,0
ATM_22,2024-03-11,111541,16021,17802,112,Monday,113322,0
ATM_29,2024-03-01,154330,10675,17906,180,Friday,161561,0
ATM_3,2024-05-11,202206,1272,14172,173,Saturday,215106,0
ATM_12,2024-03-01,61353,24413,5706,136,Friday,42646,0
ATM_26,2024-12-23,257989,8801,3468,45,Monday,252656,0
ATM_16,2024-09-25,155610,49401,352,115,Wednesday,106561,0
ATM_37,2024-01-12,196310,36414,3426,151,Friday,163322,0
ATM_22,2024-02-04,112766,23851,686,109,Sunday,89601,0
ATM_29,2024-02-20,157247,11649,5277,192,Tuesday,150875,0
ATM_14,2024-02-12,96596,17771,13088,73,Monday,91913,0
ATM_28,2024-08-15,264224,43418,14191,41,Thursday,234997,0
ATM_5,2024-04-20,195494,4394,3892,88,Saturday,194992,0
ATM_47,2024-11-17,157354,8163,9942,83,Sunday,159133,0
ATM_49,2024-01-15,168548,45521,13410,187,Monday,136437,0
ATM_30,2024-06-25,210710,22234,17068,50,Tuesday,205544,0
ATM_46,2024-06-10,229062,3357,5444,67,Monday,231149,0
ATM_5,2024-02-08,120264,20224,9122,68,Thursday,109162,0
ATM_12,2024-01-26,114756,33717,11391,17,Friday,92430,0
ATM_16,2024-04-21,242357,14138,9674,46,Sunday,237893,0
ATM_26,2024-02-20,112553,47882,5825,177,Tuesday,70496,0
ATM_26,2024-04-07,74029,18532,5943,68,Sunday,61440,0
ATM_48,2024-06-18,232923,44193,10500,64,Tuesday,199230,0
ATM_21,2024-02-25,286655,22304,6499,168,Sunday,270850,0
ATM_39,2024-08-08,238298,15351,19398,36,Thursday,242345,0
ATM_36,2024-11-20,68384,4420,1419,149,Wednesday,65383,0
ATM_33,2024-05-25,211161,22697,1263,30,Saturday,189727,0
ATM_30,2024-09-16,137926,42762,9765,120,Monday,104929,0
ATM_37,2024-05-08,214079,13569,13058,59,Wednesday,213568,0
ATM_23,2024-02-19,270431,35470,497,101,Monday,235458,0
ATM_10,2024-12-05,248798,5831,18041,17,Thursday,261008,0
ATM_5,2024-11-21,294665,38283,4577,47,Thursday,260959,0
ATM_36,2024-01-20,113182,24244,4064,28,Saturday,93002,0
ATM_34,2024-06-22,299974,705,16164,172,Saturday,315433,0
ATM_31,2024-10-09,218531,40633,19039,85,Wednesday,196937,0
ATM_10,2024-01-26,246483,40835,15822,41,Friday,221470,0
ATM_19,2024-06-08,52015,13262,8288,51,Saturday,47041,0
ATM_32,2024-01-10,268362,14074,14919,70,Wednesday,269207,0
ATM_1,2024-03-22,132082,42379,13349,73,Friday,103052,0
ATM_5,2024-09-12,103901,35651,7184,81,Thursday,75434,0
ATM_45,2024-04-14,287917,17072,6967,74,Sunday,277812,0
ATM_4,2024-05-19,181102,36121,18913,48,Sunday,163894,0
ATM_16,2024-07-20,187673,41265,2350,37,Saturday,148758,0
ATM_24,2024-12-09,205461,528,7995,182,Monday,212928,0
ATM_16,2024-01-24,224170,23499,14490,152,Wednesday,215161,0
ATM_2,2024-02-15,265167,24913,5607,54,Thursday,245861,0
ATM_49,2024-08-04,233050,5328,3041,189,Sunday,230763,0
ATM_28,2024-02-24,168307,46399,18739,84,Saturday,140647,0
ATM_32,2024-03-18,136985,47820,8889,184,Monday,98054,0
ATM_27,2024-06-07,67231,40581,3183,45,Friday,29833,0
ATM_20,2024-12-09,99943,23910,12345,156,Monday,88378,0
ATM_24,2024-09-28,205348,29600,17277,164,Saturday,193025,0
ATM_12,2024-05-27,165196,27783,19884,21,Monday,157297,0
ATM_50,2024-02-07,171767,3238,11363,192,Wednesday,179892,0
ATM_35,2024-04-20,144952,36763,5882,20,Saturday,114071,0
ATM_33,2024-01-15,226867,4840,19538,123,Monday,241565,0
ATM_33,2024-03-18,244416,13327,18534,92,Monday,249623,0
ATM_43,2024-03-16,254585,2533,758,48,Saturday,252810,0
ATM_37,2024-11-23,283708,3798,3408,10,Saturday,283318,0
ATM_12,2024-10-01,64294,10575,2286,60,Tuesday,56005,0
ATM_3,2024-07-15,112996,42471,4968,19,Monday,75493,0
ATM_1,2024-08-06,172463,43628,19174,99,Tuesday,148009,0
ATM_33,2024-03-03,190276,28106,6831,104,Sunday,169001,0
ATM_40,2024-12-26,266016,35408,8545,182,Thursday,239153,0
ATM_10,2024-02-01,151374,1612,18861,87,Thursday,168623,0
ATM_43,2024-08-20,132994,4427,2257,187,Tuesday,130824,0
ATM_44,2024-04-19,203424,13770,16560,45,Friday,206214,0
ATM_29,2024-06-13,165156,19023,2834,127,Thursday,148967,0
ATM_13,2024-07-12,232139,3863,18874,77,Friday,247150,0
ATM_12,2024-01-07,267475,33210,4136,92,Sunday,238401,0
ATM_31,2024-05-18,204685,36447,13521,123,Saturday,181759,0
ATM_46,2024-12-08,260262,11711,3450,167,Sunday,252001,0
ATM_2,2024-10-13,204776,38189,5329,175,Sunday,171916,0
ATM_50,2024-10-27,132655,22572,10983,163,Sunday,121066,0
ATM_35,2024-02-25,58133,930,5303,30,Sunday,62506,0
ATM_23,2024-06-08,277368,11806,5916,125,Saturday,271478,0
ATM_17,2024-05-28,244021,20998,14650,85,Tuesday,237673,0
ATM_26,2024-10-13,238393,38542,1603,134,Sunday,201454,0
ATM_8,2024-09-13,235272,7112,2959,164,Friday,231119,0
ATM_29,2024-05-18,131573,38348,3652,108,Saturday,96877,0
ATM_26,2024-12-14,268813,22168,13749,123,Saturday,260394,0
ATM_10,2024-11-19,93816,7870,12676,85,Tuesday,98622,0
ATM_26,2024-10-18,268668,9779,9547,178,Friday,268436,0
ATM_34,2024-11-30,262687,30358,12274,154,Saturday,244603,0
ATM_41,2024-07-05,70861,17951,11391,129,Friday,64301,0
ATM_7,2024-11-18,197551,37621,4461,195,Monday,164391,0
ATM_4,2024-07-02,124639,35597,19537,90,Tuesday,108579,0
ATM_50,2024-11-02,210530,27001,3008,42,Saturday,186537,0
ATM_45,2024-09-18,283764,20173,5547,132,Wednesday,269138,0
ATM_11,2024-11-05,127034,6106,7928,20,Tuesday,128856,0
ATM_29,2024-12-09,201892,34997,4917,159,Monday,171812,0
ATM_36,2024-05-24,255518,8029,13727,32,Friday,261216,0
ATM_25,2024-09-17,225036,29670,15500,98,Tuesday,210866,0
ATM_21,2024-01-02,236905,34647,8319,174,Tuesday,210577,0
ATM_36,2024-11-09,239789,24292,6861,187,Saturday,222358,0
ATM_10,2024-01-12,204471,15257,7064,196,Friday,196278,0
ATM_37,2024-09-17,204830,40115,9970,126,Tuesday,174685,0
ATM_9,2024-12-27,169743,38421,18074,57,Friday,149396,0
ATM_24,2024-06-17,57658,14742,14403,111,Monday,57319,0
ATM_35,2024-05-27,289996,29438,10704,138,Monday,271262,0
ATM_49,2024-07-18,278492,3395,6875,52,Thursday,281972,0
ATM_35,2024-11-07,179622,18373,9508,146,Thursday,170757,0
ATM_48,2024-03-10,130801,32853,14256,56,Sunday,112204,0
ATM_36,2024-11-07,236234,37257,19504,39,Thursday,218481,0
ATM_18,2024-02-23,201137,693,3287,125,Friday,203731,0
ATM_49,2024-09-15,286566,2645,18676,169,Sunday,302597,0
ATM_39,2024-12-16,233033,42358,14366,182,Monday,205041,0
ATM_32,2024-01-28,97467,24694,11977,121,Sunday,84750,0
ATM_24,2024-12-28,148041,13144,17799,122,Saturday,152696,0
ATM_23,2024-04-29,192483,20811,6880,65,Monday,178552,0
ATM_32,2024-05-12,159109,23203,15828,41,Sunday,151734,0
ATM_37,2024-03-30,243480,41308,19806,23,Saturday,221978,0
ATM_12,2024-01-16,213769,743,7433,16,Tuesday,220459,0
ATM_49,2024-10-13,196234,20513,15721,198,Sunday,191442,0
ATM_13,2024-10-10,252643,20396,18017,147,Thursday,250264,0
ATM_23,2024-08-17,203582,33039,654,133,Saturday,171197,0
ATM_25,2024-05-16,107848,17489,5639,91,Thursday,95998,0
ATM_35,2024-10-21,227997,36824,9959,84,Monday,201132,0
ATM_41,2024-08-14,121664,42070,12520,112,Wednesday,92114,0
ATM_30,2024-01-27,76841,36669,16158,35,Saturday,56330,0
ATM_17,2024-11-27,88746,11454,15812,126,Wednesday,93104,0
ATM_49,2024-04-26,261425,4067,14521,178,Friday,271879,0
ATM_20,2024-03-29,135980,2526,2031,64,Friday,135485,0
ATM_48,2024-04-16,295151,23806,3534,87,Tuesday,274879,0
ATM_25,2024-08-08,249592,48744,15210,33,Thursday,216058,0
ATM_22,2024-08-10,69180,5621,12864,122,Saturday,76423,0
ATM_13,2024-05-01,55444,3703,16427,18,Wednesday,68168,0
ATM_19,2024-12-19,153235,13489,12981,176,Thursday,152727,0
ATM_49,2024-02-02,266918,49432,6559,86,Friday,224045,0
ATM_36,2024-03-31,119344,34669,7233,72,Sunday,91908,0
ATM_12,2024-07-02,124216,29720,1446,17,Tuesday,95942,0
ATM_41,2024-09-14,96487,27166,15288,88,Saturday,84609,0
ATM_19,2024-01-13,286687,21690,11429,187,Saturday,276426,0
ATM_12,2024-01-24,204399,4103,10864,176,Wednesday,211160,0
ATM_9,2024-11-20,207906,17766,2547,36,Wednesday,192687,0
ATM_7,2024-02-03,265705,13313,3260,181,Saturday,255652,0
ATM_28,2024-09-03,242770,19909,14770,179,Tuesday,237631,0
ATM_14,2024-12-08,75826,9481,8288,140,Sunday,74633,0
ATM_31,2024-01-19,121654,8670,6445,125,Friday,119429,0
ATM_19,2024-01-30,154017,37868,8819,50,Tuesday,124968,0
ATM_47,2024-02-18,144072,11825,12131,190,Sunday,144378,0
ATM_16,2024-06-28,64707,33150,3559,116,Friday,35116,0
ATM_5,2024-08-13,297174,44164,18590,35,Tuesday,271600,0
ATM_35,2024-03-18,272175,42803,10170,36,Monday,239542,0
ATM_12,2024-07-25,170919,14362,19433,142,Thursday,175990,0
ATM_25,2024-02-04,206047,42926,595,42,Sunday,163716,0
ATM_21,2024-09-06,62596,8991,10912,62,Friday,64517,0
ATM_36,2024-03-11,234279,13704,14235,162,Monday,234810,0
ATM_23,2024-12-29,217939,31213,16,51,Sunday,186742,0
ATM_16,2024-11-05,169980,3086,12101,188,Tuesday,178995,0
ATM_39,2024-10-05,141679,12693,8683,185,Saturday,137669,0
ATM_45,2024-05-31,53817,24313,18800,184,Friday,48304,0
ATM_42,2024-08-14,76849,5476,12772,57,Wednesday,84145,0
ATM_39,2024-08-30,122018,31299,1448,76,Friday,92167,0
ATM_14,2024-01-10,255925,30618,665,96,Wednesday,225972,0
ATM_31,2024-11-12,105353,29080,6007,58,Tuesday,82280,0
ATM_5,2024-02-17,203356,36944,4636,31,Saturday,171048,0
ATM_35,2024-04-21,151627,8170,10719,183,Sunday,154176,0
ATM_23,2024-07-22,287022,32740,206,175,Monday,254488,0
ATM_29,2024-06-05,101755,28496,1724,89,Wednesday,74983,0
ATM_43,2024-12-08,61691,11999,436,61,Sunday,50128,0
ATM_11,2024-01-26,51565,44444,7404,145,Friday,14525,1
ATM_18,2024-11-03,91878,15030,19749,150,Sunday,96597,0
ATM_47,2024-06-14,267611,26870,441,59,Friday,241182,0
ATM_12,2024-09-05,131386,38850,16792,165,Thursday,109328,0
ATM_9,2024-09-18,243037,25136,7467,17,Wednesday,225368,0
ATM_10,2024-09-20,231539,47784,4744,57,Friday,188499,0
ATM_44,2024-01-17,114556,45316,13973,182,Wednesday,83213,0
ATM_17,2024-03-16,286743,8798,15360,96,Saturday,293305,0
ATM_38,2024-09-10,185191,9764,11521,20,Tuesday,186948,0
ATM_7,2024-07-24,228938,16262,5858,148,Wednesday,218534,0
ATM_46,2024-02-03,133574,9728,7047,119,Saturday,130893,0
ATM_13,2024-05-26,168146,38404,18818,177,Sunday,148560,0
ATM_40,2024-11-21,289181,29751,13074,118,Thursday,272504,0
ATM_42,2024-12-03,295170,24800,4283,42,Tuesday,274653,0
ATM_9,2024-08-15,115777,6767,14174,25,Thursday,123184,0
ATM_50,2024-04-27,185404,11727,17283,177,Saturday,190960,0
ATM_27,2024-06-13,216909,10568,19718,14,Thursday,226059,0
ATM_2,2024-02-07,222325,11825,3307,40,Wednesday,213807,0
ATM_5,2024-12-23,98475,30542,9299,87,Monday,77232,0
ATM_29,2024-10-22,194470,37694,4267,73,Tuesday,161043,0
ATM_37,2024-05-16,218145,28804,2443,55,Thursday,191784,0
ATM_38,2024-11-04,75363,5955,1836,79,Monday,71244,0
ATM_19,2024-09-02,166320,41782,3547,165,Monday,128085,0
ATM_8,2024-07-16,102225,10006,8204,155,Tuesday,100423,0
ATM_48,2024-03-06,234294,31411,5532,159,Wednesday,208415,0
ATM_45,2024-03-20,199732,8163,12945,79,Wednesday,204514,0
ATM_1,2024-02-21,161001,29647,16826,130,Wednesday,148180,0
ATM_22,2024-05-08,290882,20757,4137,85,Wednesday,274262,0
ATM_17,2024-01-01,163409,37199,3123,134,Monday,129333,0
ATM_7,2024-06-15,112402,37761,6959,60,Saturday,81600,0
ATM_25,2024-01-16,193817,7114,13952,141,Tuesday,200655,0
ATM_45,2024-05-24,150905,4977,388,88,Friday,146316,0
ATM_4,2024-04-21,109604,29960,18192,161,Sunday,97836,0
ATM_36,2024-04-11,191095,22109,19744,131,Thursday,188730,0
ATM_6,2024-03-22,260824,43690,3484,118,Friday,220618,0
ATM_31,2024-04-08,206033,3985,18866,25,Monday,220914,0
ATM_19,2024-06-07,145643,996,12424,118,Friday,157071,0
ATM_44,2024-02-09,106834,13069,18133,51,Friday,111898,0
ATM_39,2024-06-03,99679,24957,10842,120,Monday,85564,0
ATM_27,2024-02-05,84179,4077,10881,161,Monday,90983,0
ATM_10,2024-09-03,241766,35517,19609,69,Tuesday,225858,0
ATM_26,2024-01-04,235309,35705,14212,60,Thursday,213816,0
ATM_19,2024-10-07,70581,27332,1361,193,Monday,44610,0
ATM_39,2024-12-16,244124,31201,12341,89,Monday,225264,0
ATM_3,2024-11-29,132309,3387,19116,167,Friday,148038,0
ATM_45,2024-09-05,124953,48053,4828,138,Thursday,81728,0
ATM_13,2024-01-12,201094,13114,14561,85,Friday,202541,0
ATM_50,2024-10-09,119328,36154,2261,140,Wednesday,85435,0
ATM_28,2024-08-03,243927,23913,4899,116,Saturday,224913,0
ATM_20,2024-11-14,198296,17527,15209,143,Thursday,195978,0
ATM_28,2024-11-06,157873,45821,18016,69,Wednesday,130068,0
ATM_8,2024-03-22,170400,19092,18559,166,Friday,169867,0
ATM_41,2024-01-14,145987,45303,11468,109,Sunday,112152,0
ATM_39,2024-02-25,50234,14058,14445,59,Sunday,50621,0
ATM_1,2024-12-07,230337,48882,19561,197,Saturday,201016,0
ATM_3,2024-10-08,130853,44247,4887,12,Tuesday,91493,0
ATM_13,2024-07-17,269071,27804,10198,136,Wednesday,251465,0
ATM_28,2024-12-13,53138,16172,14290,126,Friday,51256,0
ATM_49,2024-06-14,132728,8721,17273,102,Friday,141280,0
ATM_25,2024-10-18,55159,28365,4011,138,Friday,30805,0
ATM_33,2024-05-25,238124,42864,2739,84,Saturday,197999,0
ATM_38,2024-03-18,230634,45370,19478,112,Monday,204742,0
ATM_6,2024-04-21,166006,8124,5885,118,Sunday,163767,0
ATM_44,2024-01-23,275270,22321,187,44,Tuesday,253136,0
ATM_45,2024-04-25,153988,20475,9382,72,Thursday,142895,0
ATM_32,2024-05-21,169591,18668,3858,50,Tuesday,154781,0
ATM_45,2024-07-15,174467,39054,9898,94,Monday,145311,0
ATM_47,2024-10-04,288628,2058,12761,39,Friday,299331,0
ATM_21,2024-01-28,50066,45937,6405,52,Sunday,10534,1
ATM_16,2024-10-25,253154,6093,398,148,Friday,247459,0
ATM_21,2024-03-16,260593,31331,3936,197,Saturday,233198,0
ATM_11,2024-01-18,232477,48189,5579,83,Thursday,189867,0
ATM_37,2024-04-09,107684,13209,7510,128,Tuesday,101985,0
ATM_36,2024-05-03,58187,30811,15464,139,Friday,42840,0
ATM_35,2024-12-30,203409,1842,6052,169,Monday,207619,0
ATM_19,2024-10-18,193241,26622,11921,131,Friday,178540,0
ATM_20,2024-05-04,96131,6875,99,137,Saturday,89355,0
ATM_18,2024-01-07,257273,11852,8081,67,Sunday,253502,0
ATM_47,2024-01-23,165643,17899,13459,91,Tuesday,161203,0
ATM_41,2024-06-10,250912,19432,3768,49,Monday,235248,0
ATM_49,2024-04-26,104785,49331,7054,188,Friday,62508,0
ATM_14,2024-12-17,215850,42337,19633,105,Tuesday,193146,0
ATM_15,2024-01-21,262608,37665,982,66,Sunday,225925,0
ATM_31,2024-09-08,163841,27046,16789,173,Sunday,153584,0
ATM_1,2024-11-21,215728,39707,918,109,Thursday,176939,0
ATM_3,2024-11-04,278373,39268,5545,111,Monday,244650,0
ATM_16,2024-03-24,263360,30590,8045,144,Sunday,240815,0
ATM_23,2024-12-27,248370,3798,16302,111,Friday,260874,0
ATM_11,2024-02-10,263985,16422,18685,57,Saturday,266248,0
ATM_12,2024-07-21,172961,15188,15409,194,Sunday,173182,0
ATM_10,2024-05-07,133107,46984,14865,14,Tuesday,100988,0
ATM_32,2024-05-21,296136,36757,6578,93,Tuesday,265957,0
ATM_16,2024-12-09,50002,40772,4590,156,Monday,13820,1
ATM_8,2024-04-12,296443,28279,7377,129,Friday,275541,0
ATM_38,2024-04-16,77765,4473,12571,97,Tuesday,85863,0
ATM_12,2024-01-17,233951,41249,734,60,Wednesday,193436,0
ATM_24,2024-01-25,181835,44387,11425,179,Thursday,148873,0
ATM_28,2024-03-04,229594,39415,13480,143,Monday,203659,0
ATM_8,2024-12-07,205913,19005,4330,186,Saturday,191238,0
ATM_28,2024-08-24,281858,49634,3432,39,Saturday,235656,0
ATM_36,2024-06-24,60921,28709,17781,194,Monday,49993,0
ATM_26,2024-10-17,230948,25868,11061,116,Thursday,216141,0
ATM_8,2024-10-19,69224,3928,18685,37,Saturday,83981,0
ATM_50,2024-11-06,137266,5877,1868,128,Wednesday,133257,0
ATM_28,2024-06-04,265415,45789,10026,125,Tuesday,229652,0
ATM_28,2024-02-22,137301,23958,1512,59,Thursday,114855,0
ATM_37,2024-03-13,76989,15657,19674,20,Wednesday,81006,0
ATM_41,2024-07-01,128590,8805,4393,28,Monday,124178,0
ATM_36,2024-07-07,52475,39856,11802,16,Sunday,24421,0
ATM_27,2024-01-13,235351,16264,5163,26,Saturday,224250,0
ATM_17,2024-02-16,154353,34666,2918,21,Friday,122605,0
ATM_9,2024-06-08,288632,16980,6497,157,Saturday,278149,0
ATM_33,2024-10-10,252605,24427,8143,70,Thursday,236321,0
ATM_20,2024-02-22,286800,5777,1497,66,Thursday,282520,0
ATM_13,2024-10-13,253394,34350,5157,173,Sunday,224201,0
ATM_28,2024-01-08,292789,4347,6829,16,Monday,295271,0
ATM_48,2024-03-12,268330,49323,9072,123,Tuesday,228079,0
ATM_29,2024-04-07,166979,48732,16954,165,Sunday,135201,0
ATM_13,2024-03-27,126620,43722,14413,59,Wednesday,97311,0
ATM_46,2024-11-25,202490,2670,19032,64,Monday,218852,0
ATM_35,2024-04-10,169086,48078,14265,175,Wednesday,135273,0
ATM_6,2024-10-07,185537,2601,17961,107,Monday,200897,0
ATM_18,2024-10-15,120482,22524,11521,18,Tuesday,109479,0
ATM_5,2024-08-24,191586,10598,17450,115,Saturday,198438,0
ATM_47,2024-07-14,277397,7345,6182,45,Sunday,276234,0
ATM_25,2024-04-06,91006,692,2318,72,Saturday,92632,0
ATM_2,2024-04-05,175044,20860,6319,135,Friday,160503,0
ATM_10,2024-09-17,184733,21513,17442,52,Tuesday,180662,0
ATM_30,2024-04-30,249172,31581,15737,45,Tuesday,233328,0
ATM_50,2024-09-29,299085,20001,18515,37,Sunday,297599,0
ATM_45,2024-11-27,120463,3767,18813,70,Wednesday,135509,0
ATM_5,2024-02-21,159162,19117,1992,129,Wednesday,142037,0
ATM_33,2024-11-13,263747,45821,8465,90,Wednesday,226391,0
ATM_1,2024-06-11,241660,8894,19294,89,Tuesday,252060,0
ATM_18,2024-07-08,294671,17504,16389,104,Monday,293556,0
ATM_32,2024-10-03,280828,16076,18664,143,Thursday,283416,0
ATM_47,2024-03-25,56179,23212,17913,52,Monday,50880,0
ATM_49,2024-07-12,263896,1124,6666,147,Friday,269438,0
ATM_11,2024-06-29,183526,28970,16070,70,Saturday,170626,0
ATM_21,2024-01-21,135407,2258,4305,188,Sunday,137454,0
ATM_26,2024-07-21,86828,2242,13610,156,Sunday,98196,0
ATM_25,2024-07-20,203260,8204,5639,113,Saturday,200695,0
ATM_22,2024-05-30,163051,36031,5913,75,Thursday,132933,0
ATM_27,2024-06-07,113975,35533,2410,194,Friday,80852,0
ATM_49,2024-11-05,225795,19991,18339,52,Tuesday,224143,0
ATM_13,2024-01-26,91738,40180,16008,129,Friday,67566,0
ATM_33,2024-11-04,232014,4865,18311,67,Monday,245460,0
ATM_34,2024-03-06,293602,17165,16795,95,Wednesday,293232,0
ATM_41,2024-09-19,63119,27375,10554,136,Thursday,46298,0
ATM_35,2024-06-15,73872,27344,7521,53,Saturday,54049,0
ATM_1,2024-10-14,96152,36350,15259,158,Monday,75061,0
ATM_21,2024-06-02,139656,3538,5655,40,Sunday,141773,0
ATM_48,2024-12-08,84369,4926,11549,59,Sunday,90992,0
ATM_6,2024-07-24,79315,39263,3652,24,Wednesday,43704,0
ATM_28,2024-06-01,275692,3855,11618,23,Saturday,283455,0
ATM_17,2024-07-02,53843,2128,17784,157,Tuesday,69499,0
ATM_5,2024-06-07,98512,29173,15053,183,Friday,84392,0
ATM_31,2024-07-12,53675,40704,13620,95,Friday,26591,0
ATM_5,2024-01-02,127585,4526,431,58,Tuesday,123490,0
ATM_38,2024-08-02,83773,731,13565,130,Friday,96607,0
